CountryID,Country,HDI_2018,Mean_Schooling_2018,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowledge_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
104,Chile,0.843,10.3,2.17871485943775,2.98296593186373,1.05749486652977,1.57278481012658,1.73020833333333,1.76858513189448,1.47435897435897,1.34138972809668,1.55711422845691,1.7,1.82246740220662,1.55461165048544,1.6605504587156,2.78383838383838,2.30253807106599,2.81533477321814,2.30651731160896,3.03222557905337,2.6298773690078,1.4908350305499,3.01067235859125,3.04148936170213,2.77634408602151,2.74576271186441,2.56465517241379,2.55862831858407,1.84326018808777,1.48387096774194,1.75839653304442,2.38205980066445,2.67057569296375,2.89175257731959,3.08036622583927,1.91791791791792,4.66703296703297,1.76195773081201,4.35508849557522,1.765,1.97155049786629,1.94285714285714,1.53083109919571,1.62674094707521,2.78967161017055,1.87076271186441,2.58842794759825,49.247,2.31131131131131,1.656,1.83751253761284,1.707,3.094,8,1.8321608040201,4,3.964
105,Colombia,0.747,8.3,2.14807302231237,2.88933601609658,1.08476286579213,1.58161157024793,1.83091286307054,1.81328751431844,1.35384615384615,1.32464929859719,1.4994994994995,1.8436873747495,1.90990990990991,1.3479809976247,1.53099173553719,2.60838445807771,1.95097037793667,2.76296296296296,2.4012474012474,2.90918367346939,2.21412803532009,1.82690302398332,2.95065789473684,2.94251626898048,2.61615044247788,2.56431054461182,2.56633221850613,2.60023041474654,1.86737967914439,1.58449946178687,1.7577045696068,2.48672566371681,2.65767634854772,2.80967402733964,2.97916666666667,1.92361809045226,4.84640522875817,1.63676633444075,4.38384955752212,1.721,1.94553706505295,1.98097251585624,1.51590909090909,1.81710213776722,2.68757543486049,1.75931842385517,2.4314606741573,41.012,1.98897795591182,1.621,1.73119358074223,1.523,3.037,8,1.7193515704154,3,3.713
106,Comoros,0.503,4.8,1.95777548918641,2.24537987679671,1.06100217864924,1.55257009345794,1.77440633245383,1.77920227920228,1.16412859560068,1.32659251769464,1.51814516129032,1.88508064516129,1.93360160965795,1.49095022624434,1.47308488612836,2.63849287169043,1.85838779956427,2.32342449464923,2.36521739130435,2.53080082135524,2.30066815144766,2.54459601259182,3.06746463547334,2.92941176470588,2.57764705882353,2.47707558859975,2.61921296296296,2.55218446601942,1.84948688711517,1.51279199110122,1.87328767123288,2.7014742014742,2.8367129135539,2.44504310344828,2.77398720682303,1.90543259557344,4.87416481069042,1.43728813559322,4.74942791762014,1.647,1.94147157190635,2,1.19724770642202,1.90909090909091,2.58251748251632,1.65967365967366,2.53421368547419,35.137,1.72479838709677,1.588,1.62399193548387,1.42,3.263,1,1.59114857744995,1,3.92
108,Republic of Congo,0.457,6.3,2.31914893617021,2.29087048832272,1.21943231441048,1.56719817767654,1.79449152542373,1.81009879253568,1.33806818181818,1.29568788501027,1.48770491803279,1.73229166666667,1.77915376676987,1.48325358851675,1.51254089422028,2.25563909774436,2.2390243902439,2.22441430332922,2.26840855106888,2.48945615982242,2.26146220570012,2.2714126807564,2.72031076581576,2.77047146401985,2.47791164658635,2.45588235294118,2.45928753180662,2.49869451697128,1.8078335373317,1.56200227531286,1.85393258426966,2.65379825653798,2.83279395900755,2.49615384615385,2.56394640682095,1.79817444219067,4.81153846153846,1.85883905013193,4.66883116883117,1.629,1.8742746615087,1.97368421052632,1.40834386852086,1.78547854785479,2.47943262411264,1.61827284105131,2.49161290322581,36.097,1.70961145194274,1.397,1.79979570990807,1.57,3.219,2,1.32799145299145,2,4.19
109,Croatia,0.831,11.3,2.63746223564955,3.34102306920762,1.03593429158111,1.86059907834101,1.80441640378549,1.80199115044248,1.62557077625571,1.32849740932642,1.40913705583756,1.55039637599094,1.61596548004315,1.63016759776536,1.8546209761163,2.94769230769231,2.20901639344262,3.13291139240506,2.68565615462869,3.46238716148445,2.87525773195876,2.12993762993763,3.09255319148936,3.11194029850746,3.04972375690608,2.85483870967742,2.81448957189901,2.64446952595937,2.22140608604407,1.68414634146341,1.84795321637427,1.91989987484355,2.9480122324159,2.54545454545455,3.5025641025641,1.95766129032258,4.43061674008811,2.06864988558352,4.15113636363636,1.664,1.9872,1.94409937888199,1.47020725388601,1.39690721649485,2.9947189402073,2.00644468313641,2.0075,45.862,2.18611670020121,1.568,2.19497487437186,1.26,3.285,16,1.85597548518897,4,3.124
111,Cyprus,0.869,12.1,2.64616935483871,3.33433734939759,1.04276985743381,1.68621399176955,1.78979591836735,1.87348734873487,1.59881129271917,1.47258225324028,1.61928429423459,1.83316683316683,1.89781746031746,1.64516129032258,1.57314410480349,3.1340206185567,2.4664570230608,3.20401337792642,2.42686890574215,3.02634245187437,2.86407766990291,2.51251489868892,3.41071428571429,3.28140703517588,3.04606060606061,2.89757412398922,2.86358244365362,2.70540540540541,2.23287671232877,1.71888412017167,1.85758835758836,2.46035242290749,2.99069286452947,2.77904328018223,3.24097664543524,1.72582253240279,4.51313969571231,2.05390070921986,4.14965034965035,1.67062314540059,1.97703549060543,1.95816733067729,1.72706155632985,1.52708333333333,3.06714891975231,2.08796296296296,2.00110864745011,47.2640949554896,2.23833167825223,1.50840751730959,2.32472691161867,1.5281124497992,3.29970326409496,16,1.99701195219124,4,3.13056379821958
114,Dominican Republic,0.736,7.8,2.28267477203647,2.88465396188566,1.09257375381485,1.47022587268994,1.75571725571726,1.72831050228311,1.34715821812596,1.34914228052472,1.52732793522267,1.8894472361809,1.92712550607287,1.38313253012048,1.66769865841073,2.78738555442523,2.41279669762642,2.57755775577558,2.65077720207254,3.144750254842,2.3552036199095,1.22098890010091,3.0708245243129,3.07692307692308,2.76731601731602,2.82185792349727,2.7556512378902,2.80263157894737,2.01173959445037,1.58536585365854,1.81210855949896,2.64537444933921,2.64621676891616,3.01544799176107,3.16632653061225,1.796,4.88035264483627,1.4015444015444,4.63218390804598,1.759,1.92730210016155,1.92365591397849,1.43031784841076,1.81899109792285,2.80072463768399,1.85153764581124,2.32486187845304,42.558,2.03911735205617,1.594,1.44613821138211,1.589,2.99,6,1.57380457380457,3,3.781
115,Ecuador,0.752,8.7,2.19062181447503,2.78506559031282,1.06802030456853,1.521875,1.83730569948187,1.77052868391451,1.41322314049587,1.36153071500504,1.57071213640923,1.84263959390863,1.91155778894472,1.38775510204082,1.67738589211618,2.57926829268293,2.33539731682147,2.44627192982456,2.44917012448133,3.00923076923077,2.22408026755853,1.46286876907426,2.85189075630252,2.78835978835979,2.5361380798274,2.53551912568306,2.59445037353255,2.5590465872156,1.68783068783069,1.50319829424307,1.76108108108108,2.45179372197309,2.60401267159451,2.86447638603696,2.98458376156218,1.92492492492492,4.83387622149837,1.50223214285714,4.49052396878484,1.711,1.97428139183056,1.99896480331263,1.49217002237136,1.75930521091811,2.57881652661134,1.69957983193277,2.6773127753304,41.753,2.00600600600601,1.611,1.842,1.343,3.218,8,1.68972533062055,3,3.706
116,El Salvador,0.674,6.9,2.03451776649746,2.62246963562753,1.08902691511387,1.52275132275132,1.71213748657358,1.67191283292978,1.33790737564322,1.26532663316583,1.4391959798995,1.7693856998993,1.83702213279678,1.61134903640257,1.58189216683622,2.63829787234043,1.99587203302374,2.34273318872017,2.46358974358974,2.87701612903226,2.57292759706191,1.56935817805383,2.86145833333333,2.87827911857293,2.5498426023085,2.48979591836735,2.59205020920502,2.53740779768177,1.69173728813559,1.49307774227902,1.68696581196581,2.429696287964,2.67532467532468,2.72069317023445,2.94613821138211,1.92734611503532,4.80525164113786,1.73637374860957,4.375,1.714,1.89393939393939,1.9048128342246,1.44209215442092,1.86850152905199,2.56782503457676,1.65145228215768,2.6784140969163,42.369,2.02302302302302,1.614,1.566,1.44,3.225,6,1.64344262295082,2,4.067
119,Estonia,0.871,12.7,2.67380224260958,3.48140495867769,1.01354166666667,1.84111111111111,1.81430096051227,1.83691959229898,1.56521739130435,1.46026831785346,1.56085192697769,1.62656072644722,1.70779220779221,1.63194444444444,1.86815642458101,3.17301414581066,2.61572535991141,3.24067388688327,2.52149321266968,3.24198552223371,2.78880407124682,1.91039426523297,3.21783295711061,3.18472063854048,3.21739130434783,3.16431322207959,2.86835443037975,2.80977542932629,2.42139737991266,1.83311772315653,1.92986425339367,1.94517282479142,2.78511530398323,2.80602409638554,3.26418988648091,1.96350364963504,4.36871508379888,2.33257142857143,4.00575373993096,1.745,1.95900439238653,1.54662379421222,1.61772853185596,1.26347305389222,3.13714739769607,2.15137067938021,1.6521164021164,50.79,2.366,1.572,2.068,1.488,3.011,15,1.9492385786802,4,3.544
121,Finland,0.92,12.4,2.754,3.427,1.00602409638554,1.8351983723296,1.54933875890132,1.59810126582278,1.36626506024096,1.52256770310933,1.653,1.6566265060241,1.73921765295888,1.6447963800905,1.91640866873065,3.51622718052738,2.6945564516129,3.57894736842105,3.0398773006135,3.70511534603811,3.01143451143451,2.00219538968167,3.56626506024096,3.50050968399592,3.34046890927625,3.01979166666667,2.92416582406471,2.7659793814433,2.57963709677419,1.84811416921509,1.95731707317073,2.40585774058577,2.88169868554095,2.64050901378579,3.67001003009027,1.995995995996,4.78708375378406,1.89787664307381,4.26814516129032,1.815,1.99017199017199,1.81809045226131,1.63448275862069,1.25789473684211,3.26670016750251,2.28140703517588,1.57128205128205,58.17,2.671,1.543,1.98997995991984,1.407,3.203,15,2.311,4,3.843
122,Gabon,0.702,8.2,2.43061224489796,2.52173913043478,1.0468583599574,1.64319809069212,1.8993839835729,1.89411764705882,1.35456110154905,1.3248987854251,1.49546827794562,1.8179012345679,1.87943262411348,1.47558139534884,1.56779661016949,2.10248447204969,1.87964989059081,2.39977477477477,2.11625403659849,2.57731958762887,2.15,1.9336143308746,2.82718651211802,2.81798483206934,2.4639175257732,2.2887573964497,2.52702702702703,2.39568345323741,1.83771929824561,1.5464725643897,1.82406356413167,2.49567367119901,2.875,2.3525571273123,2.75632911392405,1.966,4.65176715176715,2.3254817987152,4.19128586609989,1.658,1.97987616099071,1.97584033613445,1.57267080745342,1.88624338624339,2.49956331878057,1.56222707423581,2.46318289786223,34.272,1.62461538461538,1.479,1.73629782833506,1.65,3.34,2,1.65035677879715,3,4.026
124,Guatemala,0.65,6.5,2.09439834024896,2.66632962588473,1.08307692307692,1.47083775185578,1.79094827586207,1.67761557177616,1.25561797752809,1.3105527638191,1.46238716148445,1.86450960566229,1.91733870967742,1.45177664974619,1.65428276573787,2.66124109867752,2.14462809917355,2.48997772828508,2.5985401459854,2.92110655737705,2.34411085450346,2.38888888888889,2.87540983606557,2.86026200873362,2.50830564784053,2.55056179775281,2.55690607734807,2.55379388448471,1.67396061269147,1.62793176972281,1.76890308839191,2.62038073908175,2.59263271939328,2.74217118997912,2.90376569037657,1.84669338677355,4.83847980997625,1.53968253968254,4.47066014669927,1.673,1.8656462585034,1.95591397849462,1.49350649350649,1.84675324675325,2.59027777777814,1.67857142857143,2.43409090909091,34.954,1.72517552657974,1.565,1.56495468277946,1.47,3.097,6,1.80409041980624,3,3.931
125,Guinea,0.459,2.6,2.25929978118162,2.26816239316239,1.07174887892377,1.21566401816118,1.75429326287979,1.67375886524823,1.26590538336052,1.40752351097179,1.42695473251029,1.89783281733746,1.8974358974359,1.69513641755635,1.74700109051254,3.01927194860814,2.58796821793417,2.93034238488784,3.08295964125561,3.01725997842503,2.78158205430933,2.58039647577093,3.23756906077348,3.16324062877872,2.87332521315469,2.7866323907455,2.83233532934132,2.70759493670886,2.04415274463007,1.64317673378076,1.88613303269448,2.78579881656805,2.78493449781659,2.91324200913242,3.04712643678161,1.86111111111111,4.72604422604423,1.74,4.55915317559153,1.66,1.92280071813285,1.99080694586313,1.30391061452514,1.86434108527132,2.91461538461775,1.96331360946746,2.195,36.657,1.7217125382263,1.442,1.56951596292482,1.31,3.32,5,1.42753623188406,1,3.996
128,Haiti,0.498,5.3,2.31546391752577,2.37837837837838,1.19603524229075,1.49885057471264,1.68061674008811,1.71021377672209,1.42857142857143,1.31185031185031,1.40123456790123,1.86530612244898,1.90204081632653,1.53601694915254,1.64139344262295,2.78189300411523,2.2375,2.68888888888889,2.72033898305085,3.0530612244898,2.66736842105263,2.57556935817805,2.96186440677966,2.9438444924406,2.86666666666667,2.7420814479638,2.80659340659341,2.72246696035242,1.89170506912442,1.42666666666667,1.6734693877551,2.39954337899543,2.84322033898305,2.82231404958678,2.91075050709939,1.79633401221996,4.8695652173913,1.90813648293963,4.51832460732984,1.588,1.96666666666667,1.97137014314928,1.34140435835351,1.82786885245902,2.80988329686433,1.84245076586433,2.63309352517986,36.574,1.78024193548387,1.492,1.67878787878788,1.418,3.202,6,1.53796095444685,1,4.708
129,Honduras,0.617,6.5,2.02977412731006,2.67676767676768,1.08859470468432,1.38679245283019,1.74631578947368,1.61229946524064,1.2014652014652,1.28012048192771,1.50501002004008,1.87474747474747,1.91959798994975,1.51740139211137,1.66598778004073,2.87625754527163,2.26288659793814,2.56633221850613,2.57172342621259,3.03850050658561,2.43473325766175,2.1381780962129,2.91891891891892,2.95103373231774,2.60738255033557,2.65714285714286,2.66482300884956,2.66368715083799,1.71581196581197,1.54487179487179,1.71503680336488,2.60089686098655,2.55853920515575,2.85670103092784,3.05549845837616,1.90672016048144,4.90133037694013,1.41797752808989,4.58597285067873,1.712,1.80404354587869,1.93916755602988,1.48642266824085,1.88431876606684,2.68883460007275,1.76764386536373,2.55852842809365,38.425,1.874,1.541,1.49899799599198,1.351,3.15,6,1.65177664974619,2,3.908
130,Iceland,0.935,12.4,2.6491935483871,3.22244488977956,1.01010101010101,1.8969696969697,1.76814516129032,1.69838056680162,1.34388185654008,1.55823293172691,1.582,1.82897384305835,1.84708249496982,1.86560364464692,1.91152263374486,3.59470468431772,2.62048192771084,3.51738241308793,2.70647773279352,3.68674698795181,3.13361169102296,2.27800829875519,3.5319587628866,3.41908713692946,3.38302277432712,3.12554112554113,3.07692307692308,2.92077087794433,2.60082304526749,1.9047619047619,1.96919917864476,2.34459459459459,2.95325203252033,2.87991718426501,3.65593561368209,1.96993987975952,4.86157024793388,2.33333333333333,4.69709543568465,1.812,1.99226804123711,1.79454926624738,1.51142857142857,1.12025316455696,3.30670068027143,2.31428571428571,1.47679324894515,50.14,2.346,1.486,2.0748987854251,1.532,3.136,15,2.46478873239437,4,2.74148296593186
131,Iraq,0.685,6.8,2.51365015166835,2.96330275229358,1.06631578947368,1.70775770456961,1.92908530318602,1.72058823529412,1.33545310015898,1.39597989949749,1.46471774193548,1.75178026449644,1.79614604462475,1.50472193074502,1.40515463917526,3.26443768996961,1.81616161616162,2.84188034188034,2.58122362869198,2.6563126252505,2.59936238044633,2.53086419753086,3.16791443850267,3.19663512092534,2.98168103448276,2.76974416017798,2.76144834930777,2.59803921568627,2.0577731092437,1.66666666666667,1.82523267838676,2.65483870967742,2.68997912317328,2.73544433094995,3.03346855983773,1.8643216080402,4.80536130536131,1.40164899882214,4.62114014251781,1.76804915514593,1.91973969631236,2,1.51293103448276,1.76417233560091,2.90348101265717,1.95042194092827,2.20856201975851,34.414,1.72645290581162,1.499,1.652,1.7,3.196,13,1.86947791164659,3,4.466
132,Ireland,0.938,12.5,2.68568568568569,3.31187122736419,1.04646464646465,1.84270833333333,1.69145728643216,1.88313008130081,1.43845252051583,1.48442211055276,1.621,1.69788519637462,1.77788944723618,1.59413754227734,1.70582120582121,3.59008097165992,2.755873340143,3.50256937307297,2.8993839835729,3.59095477386935,2.88923395445135,2.11575562700965,3.49544994944388,3.53939393939394,3.52,3.16049382716049,3.03083247687564,2.89414182939363,2.44036697247706,1.87331256490135,1.95375128468654,2.49269311064718,2.9125,3.26369168356998,3.60645812310797,1.95979899497487,4.67053854276663,1.77470775770457,4.5356004250797,1.638,1.95432300163132,1.86489252814739,1.64447236180905,1.31336405529954,3.35050658561196,2.3596757852077,1.67225130890052,47.095,2.26841574167508,1.527,2.30141129032258,1.41265060240964,3.176,15,2.28600201409869,4,3.283
134,Ivory Coast,0.492,5.2,2.47114375655824,2.33783783783784,1.11739130434783,1.64135514018692,1.8927374301676,1.75579975579976,1.2256,1.32012513034411,1.45154639175258,1.83870967741935,1.87080366225839,1.52724968314322,1.62333333333333,2.30277185501066,2.26829268292683,2.44980940279543,2.33764705882353,2.64693218514532,2.27757575757576,2.32719393282774,2.81117318435754,2.77892030848329,2.51385041551247,2.41799709724238,2.5859375,2.50837988826816,1.91666666666667,1.64959254947613,1.87400681044268,2.6993006993007,2.85533262935586,2.6751269035533,2.75525339925834,1.93058350100604,4.73369565217391,1.88740245261984,4.43296703296703,1.572,1.90485436893204,1.96450939457203,1.36498150431566,1.8125,2.55379385964737,1.61447368421053,2.28292046936115,33.025,1.64120603015075,1.299,1.60282258064516,1.41,3.364,5,1.44041450777202,2,3.537
137,Kuwait,0.803,7.3,2.51923076923077,2.99396984924623,1.09577754891864,1.7344398340249,1.95081967213115,1.8683314415437,1.49337260677467,1.43574297188755,1.57973921765296,1.68837675350701,1.73366834170854,1.72222222222222,1.72896174863388,3.16475972540046,NA,3.28260869565217,2.49004594180704,3.07459459459459,2.97316384180791,2.61467889908257,3.32574850299401,3.31185270425777,3.13846153846154,2.98184818481848,2.9929873772791,2.89193548387097,2.30652173913043,1.77429805615551,1.89555325749741,2.62486368593239,2.75953389830508,3.46569646569647,3.32112970711297,1.88675429726997,4.74798619102417,1.42080378250591,4.59171597633136,1.79025710419486,1.98032200357782,2,NA,NA,3.13604280509973,2.1448087431694,1.86674259681093,38.9420579420579,1.84227129337539,1.25874125874126,2.32887975334019,1.88496468213925,3.02197802197802,13,2.10191082802548,4,2.33366633366633
138,Latvia,0.847,12.8,2.33198789101917,3.18774703557312,1.02795031055901,1.7609756097561,1.57084188911704,1.76,1.7752808988764,1.30538922155689,1.5,1.56788665879575,1.67585446527012,1.69306930693069,1.76086956521739,2.99585062240664,2.15545755237045,3.10763454317897,2.53864168618267,3.05311542390194,2.90975609756098,1.94110576923077,3.08680555555556,3.03841536614646,3.08192457737321,2.95,2.85791610284168,2.73174603174603,2.41648590021692,1.80143540669856,1.84659090909091,1.91125,2.798087141339,2.49038461538462,3.08004268943436,1.97715988083416,4.22741764080765,2.45586592178771,3.70687711386697,1.48677766895201,1.97310924369748,1.70997920997921,1.5531453362256,1.3758389261745,3.01260683761154,2.02307692307692,1.68560606060606,51.8628795298727,2.40058765915769,1.65523996082272,2.08456243854474,1.51028403525955,3.05680705190989,15,1.53830227743271,4,3.40940254652302
140,Liberia,0.435,4.7,2.11053180396246,2.46492146596859,1.07943416757345,1.41367323290846,1.80659340659341,1.61217587373168,1.13424657534247,1.39121552604699,1.55804480651731,1.90596562184024,1.91979695431472,1.75957446808511,1.70245398773006,2.81947261663286,2.83040330920372,2.83218390804598,2.98728813559322,3.06822810590631,2.8735632183908,2.67697228144989,3.22491730981257,3.17845117845118,3.02166476624857,2.95417156286722,2.93333333333333,2.95475638051044,2.29685807150596,1.85591397849462,1.95376344086022,2.83370786516854,2.78439425051335,3.10867293625914,3.21036269430052,1.94477911646586,4.89243876464324,1.18230277185501,3.82543103448276,1.72,1.96480938416422,2,1.35638921453693,1.61774744027304,2.98611738149097,2.04176072234763,1.72807991120977,32.418,1.62925851703407,1.564,1.44578313253012,1.44422110552764,3.19,5,1.44421272158498,1,4.144
141,Libya,0.706,7.3,2.45,2.89224572004028,1.0788675429727,1.68825910931174,1.94528875379939,1.75027027027027,1.45565006075334,1.3901705115346,1.55855855855856,1.86706948640483,1.8958958958959,1.54646017699115,1.42600422832981,3.16969696969697,2.13714285714286,3.01376146788991,2.30289532293987,2.96337741607325,2.73047304730473,2.91780821917808,3.40740740740741,3.37601862630966,3.03221957040573,2.90424076607387,2.82781456953642,2.65557163531114,1.85699152542373,1.69075451647184,1.91335372069317,2.74282678002125,2.58113590263692,2.99188876013905,3.0956043956044,1.8951048951049,4.63389830508475,1.66283084004603,4.36088474970896,1.86413043478261,1.94369369369369,2,1.56277056277056,1.94,3.03571428571886,2.05714285714286,2.29346622369878,34.0089730807577,1.6993006993007,1.38085742771685,2.3973973973974,1.60424028268551,3.26221335992024,3,1.92585170340681,3,3.28115653040877
143,Lithuania,0.858,13,2.55484558040469,3.32179226069246,1.03189300411523,1.74201183431953,1.70388349514563,1.83448275862069,1.54610951008646,1.30503144654088,1.39489795918367,1.55350553505535,1.68386388583974,1.60774818401937,1.81216069489685,3.19275825346113,2.31208791208791,3.25879682179342,2.67039106145251,3.22061855670103,2.82326111744584,2.16488730723606,3.20133481646274,3.22603550295858,3.002442002442,2.8843537414966,2.74968710888611,2.59722222222222,2.35494505494506,1.65341614906832,1.87231638418079,1.97118847539016,2.75714285714286,2.72183098591549,3.17372881355932,1.88457269700333,4.26180836707152,2.12729844413013,4.05131761442441,1.718,1.95454545454545,1.94341563786008,1.30031446540881,1.23846153846154,3.02933016250297,2.05112960760999,1.9364238410596,51.92,2.27145922746781,1.604,2.18645833333333,1.518,3.208,15,2.13516367476241,4,3.278
144,Luxembourg,0.904,12.1,2.89558232931727,3.399,1.09538152610442,1.8025078369906,1.82621951219512,1.87044534412955,1.39140811455847,1.53939393939394,1.59072580645161,1.70234454638124,1.77732379979571,1.7491124260355,1.84948453608247,3.2675483214649,3.05681818181818,3.20616365568544,2.73784355179704,3.61368209255533,3.08842794759825,2.3013856812933,3.4989898989899,3.38100102145046,3.2953091684435,3.03422459893048,2.84194214876033,2.70842105263158,2.41361788617886,1.78990731204943,1.88752556237219,2.42750533049041,2.85888324873096,3.43666323377961,3.57114026236125,1.94684052156469,4.49628844114528,2.11229946524064,4.21489361702128,1.571,1.96545454545455,1.76069246435845,1.66366366366366,1.15921787709497,3.14945689069857,2.13951120162933,1.80873180873181,43.591,2.12124248496994,1.513,2.398,1.34134134134134,3.08,17,2.49899193548387,4,3.267
145,Macedonia,NA,NA,2.43730886850153,2.8695652173913,1.06766917293233,1.61784897025172,1.76715176715177,1.83093053735256,1.61125319693095,1.2907444668008,1.43863179074447,1.61866125760649,1.75882946518668,1.39737470167064,1.58921161825726,2.86633165829146,2.27050053248136,2.63720930232558,2.32538860103627,2.96096096096096,2.31319910514541,2.18705035971223,2.88031319910515,2.82380396732789,2.61692126909518,2.34246575342466,2.5911214953271,2.31180124223603,1.99430523917995,1.48014018691589,1.78381502890173,2.14285714285714,2.71139510117146,2.63815789473684,3.05840163934426,1.95190380761523,4.51661307609861,2.09988518943743,4.12840909090909,1.77579365079365,1.9739010989011,1.99701492537313,1.58663028649386,1.45141065830721,2.59828317901389,1.68634259259259,2.46851385390428,51.8888888888889,2.4051638530288,1.58829365079365,1.91658391261172,1.49503968253968,3.3531746031746,16,1.91525423728814,3,4.42857142857143
146,Malaysia,0.802,10.2,2.50054884742042,2.53714285714286,1.06367924528302,1.88832487309645,1.92872570194384,1.88133640552995,1.33898305084746,1.27708333333333,1.54845360824742,1.48390557939914,1.74425887265136,1.73121387283237,1.97357723577236,3.14300411522634,3.15690607734807,2.99201065246338,2.52975495915986,3.61851475076297,2.74326059050064,1.54716981132075,2.96110414052698,2.95953002610966,3.02503681885125,2.77702702702703,2.93510324483776,2.75415282392027,2.32368421052632,1.86238532110092,1.9486301369863,2.61887254901961,2.87906504065041,3.4664570230608,3.49844236760125,1.72136953955136,4.70283806343907,1.36886632825719,4.53209459459459,1.88142292490119,1.98352941176471,2,1.25155666251557,1.88829787234043,2.95277777777874,1.97844827586207,1.75641025641026,43.0342052313883,2.1046277665996,1.537,1.98894472361809,1.561,3.103,11,1.98194583751254,3,3.544
148,Malta,0.878,11.3,2.50199203187251,2.8894422310757,1.04032258064516,1.69215086646279,1.57171717171717,1.7964796479648,1.51400329489292,1.30685203574975,1.41194029850746,1.70159680638723,1.83697813121272,1.88313120176406,1.94597349643221,3.1956745623069,3.02972399150743,3.29238329238329,2.64088983050847,3.70362903225806,3.39397089397089,3.0518697225573,3.31837606837607,3.28297872340426,3.38983050847458,3.17267759562842,3.21074815595364,3.08884073672806,2.35234215885947,1.79816513761468,1.94377510040161,2.66181061394381,2.83050847457627,3.56353591160221,3.73135852911134,1.92743538767396,4.70600858369099,1.72510822510823,4.35791757049892,1.69712015888779,1.95038759689922,1.94626865671642,1.75398633257403,1.53725490196078,3.26939775910399,2.28571428571429,1.82848232848233,49.0496524329692,2.33167825223436,1.54816285998014,2.14741035856574,1.37085427135678,3.13803376365442,16,2.27462686567164,4,3.44632206759443
150,Mauritius,0.79,9.3,2.59198355601233,3.06041666666667,1.07017543859649,1.63295099061522,1.64073694984647,1.8909541511772,1.40555555555556,1.35258358662614,1.51915322580645,1.841046277666,1.92532795156408,1.81229418221734,1.68280123583934,2.74871794871795,2.43212435233161,2.6941431670282,2.66839916839917,2.75051546391753,2.79557428872497,1.58464773922187,3.0530612244898,3.00105708245243,2.8470715835141,2.70011273957159,2.76017130620985,2.65072302558398,2.38918345705196,1.73417721518987,1.92053663570691,2.64180672268908,2.7489406779661,2.9484004127967,2.96734693877551,1.97297297297297,4.78305785123967,2.13487881981033,4.31009365244537,1.593,1.89739130434783,1.98990918264379,1.29319955406912,1.67532467532468,2.80439425770378,1.83298319327731,1.84851811196487,40.844,2.001,1.515,1.96196196196196,1.426,3.328,1,2.10178384050367,3,3.263
153,Mongolia,0.741,10.1,2.2037037037037,2.57258883248731,1.06829765545362,1.61965811965812,1.64602683178535,1.82636655948553,1.73125,1.28284854563691,1.506,1.78012048192771,1.85270541082164,1.50867052023121,1.64367816091954,3.0773249738767,2.37662337662338,2.97051886792453,2.73015873015873,3.10531697341513,2.61768082663605,3.0227027027027,3.14450867052023,3.15418994413408,2.91570881226054,2.56769983686786,2.88341968911917,2.57048092868988,1.75456621004566,1.40677966101695,1.80993520518359,2.76190476190476,2.80467955239064,2.99003322259136,3.20932642487047,1.93787575150301,4.63192182410423,1.80405405405405,4.48404840484048,1.813,1.98028909329829,1.71915747241725,1.33971291866029,1.39795918367347,2.92407407408124,1.94504181600956,2.80350438047559,41.718,2.05305305305305,1.585,1.997997997998,1.528,3.15,10,1.51654964894684,2,3.501
